,country,points,price,review_sentiment,variety
82005,38.0,91,78.0,0.2,Pinot Noir
82006,24.0,91,25.0,0.17,Bordeaux-style Red Blend
82007,39.0,91,225.0,0.01,Cabernet Sauvignon
82008,38.0,91,30.0,0.02,Red Blend
82009,39.0,91,125.0,0.14,Cabernet Sauvignon
82010,37.0,91,99.0,0.02,Red Blend
82011,39.0,91,34.0,0.19,Red Blend
82012,37.0,91,99.0,0.09,Red Blend
82013,37.0,91,36.78122437966355,0.07,Red Blend
82014,38.0,91,30.0,0.34,Pinot Noir
82015,29.0,90,65.0,0.2,Pinot Noir
82016,34.0,90,35.0,-0.01,Red Blend
82017,34.0,90,30.0,0.22,Red Blend
82018,39.0,90,50.0,0.11,Merlot
82019,39.0,90,36.0,0.04,Cabernet Sauvignon
82020,39.0,90,32.0,-0.12,Chardonnay
82021,38.0,90,18.0,0.51,Rosé
82022,38.0,90,20.0,0.65,Rosé
82023,38.0,90,36.78122437966355,0.14,Rosé
82024,39.0,90,49.0,0.15,Pinot Noir
82025,39.0,90,48.0,0.13,Chardonnay
82026,39.0,90,30.0,0.01,Zinfandel
82027,39.0,90,36.0,0.29,Cabernet Franc
82028,32.0,90,46.0,0.22,Grüner Veltliner
82029,39.0,90,27.0,0.17,Pinot Noir
82030,37.0,90,36.78122437966355,0.11,Red Blend
82031,39.0,90,35.0,0.16,Chardonnay
82032,39.0,90,13.0,0.06,Chardonnay
82033,37.0,90,46.0,0.23,Red Blend
82034,34.0,90,53.0,0.1,Tempranillo
82035,38.0,90,18.0,-0.03,Rosé
82036,32.0,90,36.78122437966355,0.19,Grüner Veltliner
82037,39.0,90,16.0,-0.21,Syrah
82038,32.0,90,36.78122437966355,0.12,Grüner Veltliner
82039,39.0,87,40.0,0.11,Pinot Noir
82040,39.0,87,21.0,0.25,Pinot Noir
82041,29.0,87,17.0,0.14,Pinot Grigio
82042,39.0,87,17.0,0.23,Gewürztraminer
82043,39.0,87,60.0,0.05,Cabernet Sauvignon
82044,39.0,87,20.0,0.19,Cabernet Sauvignon
82045,39.0,87,14.0,0.55,Chardonnay
82046,33.0,87,19.0,0.09,Malbec
82047,33.0,87,19.0,0.29,Chardonnay
82048,37.0,87,23.0,0.19,Red Blend
82049,39.0,87,24.0,0.45,Sauvignon Blanc
82050,39.0,87,30.0,0.15,Cabernet Sauvignon
82051,33.0,87,18.0,0.11,Malbec
82052,39.0,86,13.0,0.08,Pinot Noir
82053,28.0,86,14.0,0.36,Red Blend
82054,33.0,82,20.0,-0.14,Tempranillo
82055,39.0,82,46.0,0.18,Syrah
82056,29.0,82,15.0,-0.02,Malbec
82057,34.0,82,9.0,0.22,Tempranillo
82058,38.0,82,11.0,0.12,Cabernet Sauvignon
82059,39.0,82,40.0,0.03,Sangiovese
82060,39.0,82,34.0,0.18,Zinfandel
82061,14.0,82,14.0,0.02,Red Blend
82062,39.0,81,15.0,-0.09,Red Blend
82063,33.0,81,10.0,-0.1,Sauvignon Blanc
82064,33.0,81,36.0,-0.16,White Blend
82065,39.0,81,8.0,-0.2,Merlot
82066,37.0,87,36.78122437966355,-0.21,Nebbiolo
82067,39.0,87,12.0,0.22,Red Blend
82068,39.0,87,17.0,0.2,Red Blend
82069,38.0,87,19.0,0.37,Chardonnay
82070,37.0,87,36.78122437966355,-0.19,Nebbiolo
82071,39.0,87,24.0,0.03,Rhône-style Red Blend
82072,39.0,87,12.0,0.14,Zinfandel
82073,37.0,87,59.0,0.2,Nebbiolo
82074,39.0,87,30.0,0.17,Tempranillo
82075,39.0,87,35.0,0.26,Cabernet Sauvignon
82076,34.0,87,27.0,0.13,White Blend
82077,39.0,87,25.0,0.13,Pinot Noir
82078,39.0,87,17.0,0.01,Pinot Gris
82079,39.0,87,18.0,0.0,Cabernet Sauvignon
82080,39.0,87,12.0,0.33,Chardonnay
82081,39.0,87,32.0,0.22,Chardonnay
82082,35.0,87,19.0,0.05,Cabernet Sauvignon
82083,34.0,87,15.0,0.07,Sparkling Blend
82084,38.0,87,36.78122437966355,0.53,Chardonnay
82085,37.0,87,50.0,-0.03,Nebbiolo
82086,37.0,87,48.0,-0.21,Nebbiolo
82087,34.0,88,12.0,0.22,Tempranillo
82088,34.0,88,26.0,0.12,Tempranillo
82089,39.0,88,53.0,0.3,Pinot Noir
82090,39.0,88,65.0,0.13,Cabernet Sauvignon
82091,34.0,88,18.0,0.11,Sparkling Blend
82092,39.0,88,22.0,0.17,Rosé
82093,35.0,88,23.0,0.02,Malbec
82094,39.0,88,46.0,0.63,Pinot Noir
82095,39.0,88,38.0,0.32,Pinot Noir
82096,39.0,88,10.0,0.43,Sauvignon Blanc
82097,39.0,88,22.0,0.55,Cabernet Sauvignon
82098,39.0,88,30.0,0.25,Pinot Noir
82099,37.0,88,36.78122437966355,0.0,Red Blend
82100,38.0,90,35.0,0.24,Chardonnay
82101,39.0,90,15.0,0.11,Merlot
82102,35.0,90,16.0,0.1,Sauvignon Blanc
82103,35.0,90,20.0,-0.05,Cabernet Franc
82104,35.0,90,65.0,0.37,Red Blend
82105,38.0,90,56.0,0.13,Chardonnay
82106,39.0,90,40.0,0.38,Bordeaux-style Red Blend
82107,39.0,90,29.0,0.23,Malbec
82108,37.0,90,36.78122437966355,-0.09,Red Blend
82109,35.0,90,21.0,0.13,Cabernet Sauvignon
82110,39.0,90,19.0,0.18,Chardonnay
82111,39.0,90,42.0,-0.14,Pinot Noir
82112,38.0,90,36.78122437966355,0.38,Chardonnay
82113,39.0,90,15.0,0.26,Cabernet Sauvignon
82114,37.0,90,30.0,0.17,Sangiovese
82115,38.0,90,36.78122437966355,0.02,Chardonnay
82116,37.0,90,175.0,0.01,Sangiovese
82117,39.0,90,56.0,-0.23,Pinot Noir
82118,35.0,90,20.0,0.21,Cabernet Sauvignon
82119,39.0,90,43.0,0.28,Pinot Noir
82120,39.0,90,20.0,0.25,Red Blend
82121,37.0,90,40.0,0.26,Sangiovese
82122,39.0,90,30.0,0.42,Chardonnay
82123,38.0,89,30.0,0.13,Pinot Noir
82124,31.0,89,28.0,0.48,Riesling
82125,34.0,89,40.0,-0.11,Red Blend
82126,39.0,89,38.0,0.4,Syrah
82127,29.0,89,20.0,0.01,Chardonnay
82128,34.0,89,18.0,0.07,Tempranillo
82129,36.0,89,36.78122437966355,0.08,Portuguese Red
82130,36.0,89,36.78122437966355,0.18,Portuguese Red
82131,36.0,89,18.0,0.19,Portuguese Red
82132,39.0,89,32.0,0.13,Syrah
82133,39.0,89,75.0,-0.1,Cabernet Sauvignon
82134,39.0,89,29.0,-0.12,Syrah
82135,34.0,89,24.0,0.13,Red Blend
82136,31.0,89,15.0,0.31,Pinot Noir
82137,39.0,89,65.0,0.19,Pinot Noir
82138,37.0,89,28.0,0.23,Chardonnay
82139,34.0,89,29.0,0.0,White Blend
82140,39.0,88,48.0,0.32,Pinot Noir
82141,39.0,88,14.0,0.2,Chardonnay
82142,39.0,88,29.0,0.45,Pinot Noir
82143,34.0,88,22.0,-0.11,Tempranillo
82144,39.0,88,20.0,0.12,Pinot Noir
82145,39.0,88,48.0,0.18,Zinfandel
82146,31.0,88,10.0,0.18,Riesling
82147,31.0,88,17.0,0.33,Riesling
82148,39.0,88,32.0,0.0,Pinot Noir
82149,39.0,88,40.0,0.27,Pinot Noir
82150,36.0,88,50.0,0.18,Portuguese Red
82151,39.0,88,33.0,0.5,Cabernet Sauvignon
82152,39.0,88,36.78122437966355,0.07,Chardonnay
82153,39.0,88,40.0,0.46,Pinot Noir
82154,38.0,88,35.0,0.38,Riesling
82155,38.0,88,34.0,0.06,Riesling
82156,39.0,88,19.0,0.13,Pinot Noir
82157,35.0,90,85.0,0.01,Cabernet Sauvignon
82158,31.0,90,22.0,0.23,Riesling
82159,28.0,90,53.0,0.18,Chardonnay
82160,39.0,90,45.0,0.13,Pinot Noir
82161,39.0,90,50.0,0.34,Pinot Noir
82162,28.0,90,27.0,0.11,Syrah
82163,39.0,90,28.0,0.21,Pinot Noir
82164,31.0,90,25.0,0.18,Riesling
82165,31.0,90,23.0,0.15,Riesling
82166,31.0,90,31.0,0.17,Riesling
82167,28.0,90,30.0,0.39,Chardonnay
82168,39.0,90,28.0,0.52,Syrah
82169,37.0,90,28.0,0.2,White Blend
82170,28.0,90,27.0,0.03,Cabernet Sauvignon
82171,31.0,90,24.0,0.08,Riesling
82172,39.0,90,26.0,0.48,Sparkling Blend
82173,39.0,90,42.0,0.09,Pinot Noir
82174,39.0,90,25.0,0.25,Chardonnay
82175,39.0,90,40.0,0.12,Pinot Noir
82176,35.0,90,30.0,0.1,Bordeaux-style Red Blend
82177,35.0,86,12.0,0.0,Cabernet Sauvignon
82178,39.0,86,10.0,0.58,Chardonnay
82179,39.0,86,32.0,0.24,Tempranillo
82180,38.0,86,30.0,0.32,Pinot Noir
82181,39.0,86,12.0,0.52,Pinot Noir
82182,39.0,86,25.0,0.17,Zinfandel
82183,23.0,86,7.0,-0.02,Merlot
82184,35.0,86,14.0,-0.15,Red Blend
82185,38.0,86,22.0,0.37,Rosé
82186,38.0,86,22.0,0.25,Gewürztraminer
82187,39.0,86,23.0,0.01,Sauvignon Blanc
82188,39.0,86,24.0,0.06,Chardonnay
82189,39.0,86,28.0,0.41,Cabernet Sauvignon
82190,39.0,86,14.0,0.22,Chardonnay
82191,39.0,86,16.0,0.28,Gewürztraminer
82192,39.0,86,30.0,0.23,Bordeaux-style Red Blend
82193,39.0,86,14.0,0.18,Chardonnay
82194,39.0,86,19.0,0.22,Pinot Noir
82195,39.0,86,28.0,0.1,Pinot Noir
82196,35.0,86,15.0,0.07,Merlot
82197,39.0,86,13.0,0.32,Chardonnay
82198,39.0,86,32.0,0.23,Zinfandel
82199,39.0,86,26.0,0.22,Sparkling Blend
82200,23.0,86,7.0,0.25,Sauvignon Blanc
82201,35.0,86,25.0,0.26,Pinot Noir
82202,37.0,91,60.0,0.13,Red Blend
82203,39.0,91,20.0,-0.09,Syrah
82204,29.0,91,35.0,-0.01,Cabernet Sauvignon
82205,37.0,91,108.0,0.17,Sangiovese
82206,29.0,91,18.0,0.59,Chardonnay
82207,39.0,91,62.0,0.04,Cabernet Sauvignon
82208,39.0,91,22.0,0.1,Zinfandel
82209,39.0,91,60.0,0.0,Red Blend
82210,39.0,91,65.0,0.09,Pinot Noir
82211,39.0,91,58.0,0.04,Pinot Noir
82212,38.0,91,35.0,-0.03,Pinot Gris
82213,39.0,91,42.0,0.21,Pinot Noir
82214,38.0,91,27.0,0.11,Pinot Noir
82215,39.0,91,29.0,0.09,Zinfandel
82216,39.0,91,34.0,-0.05,Sauvignon Blanc
82217,39.0,91,23.0,0.17,Tempranillo
82218,39.0,91,55.0,0.42,Pinot Noir
82219,38.0,91,90.0,0.19,Riesling
82220,38.0,91,48.0,0.23,Riesling
82221,39.0,91,42.0,-0.06,Pinot Noir
82222,38.0,91,36.78122437966355,0.29,Bordeaux-style Red Blend
82223,38.0,91,17.0,0.04,Bordeaux-style Red Blend
82224,38.0,91,29.0,0.22,Bordeaux-style Red Blend
82225,39.0,91,22.0,0.28,Gewürztraminer
82226,29.0,91,65.0,0.0,Cabernet Sauvignon
82227,38.0,91,34.0,0.3,Pinot Noir
82228,39.0,91,50.0,0.28,Chardonnay
82229,33.0,88,17.0,-0.2,Cabernet Sauvignon
82230,39.0,88,55.0,-0.15,Malbec
82231,39.0,88,20.0,0.25,Pinot Gris
82232,39.0,88,15.0,0.02,Zinfandel
82233,39.0,88,40.0,0.28,Bordeaux-style Red Blend
82234,39.0,88,25.0,-0.03,Riesling
82235,39.0,88,18.0,0.34,Rosé
82236,30.0,88,15.0,-0.03,Sauvignon Blanc
82237,39.0,88,75.0,-0.12,Syrah
82238,38.0,88,25.0,0.29,Rosé
82239,39.0,88,20.0,0.07,Rosé
82240,39.0,88,39.0,-0.07,Cabernet Franc
82241,38.0,88,18.0,0.17,Rosé
82242,38.0,88,14.0,0.25,Rosé
82243,39.0,88,35.0,0.05,Pinot Noir
82244,39.0,88,40.0,0.26,Malbec
82245,39.0,88,42.0,-0.17,Zinfandel
82246,30.0,88,14.0,0.11,Pinot Noir
82247,39.0,88,28.0,0.23,Gewürztraminer
82248,34.0,88,17.0,-0.08,Tempranillo
82249,34.0,88,100.0,0.04,Tempranillo
82250,39.0,88,16.0,0.1,Rosé
82251,32.0,91,20.0,0.27,Riesling
82252,28.0,91,42.0,0.21,Pinot Noir
82253,39.0,91,40.0,0.1,Cabernet Sauvignon
82254,32.0,91,25.0,0.14,Grüner Veltliner
82255,39.0,91,32.0,0.09,Syrah
82256,39.0,91,33.0,0.08,Red Blend
82257,26.0,91,37.0,0.16,Syrah
82258,39.0,91,18.0,0.3,Red Blend
82259,39.0,91,28.0,-0.01,Syrah
82260,39.0,91,50.0,0.13,Syrah
82261,39.0,91,30.0,0.5,Cabernet Franc
82262,26.0,91,17.0,0.34,Gewürztraminer
82263,39.0,91,30.0,0.27,Syrah
82264,39.0,91,85.0,0.03,Pinot Noir
82265,39.0,91,55.0,0.12,Cabernet Sauvignon
82266,39.0,91,175.0,0.0,Bordeaux-style Red Blend
82267,39.0,91,41.0,0.4,Merlot
82268,39.0,91,50.0,0.06,Cabernet Sauvignon
82269,37.0,91,22.0,0.37,Red Blend
82270,39.0,91,60.0,0.5,Pinot Noir
82271,39.0,91,40.0,0.36,Chardonnay
82272,26.0,91,20.0,0.09,Red Blend
82273,35.0,87,20.0,0.26,Sauvignon Blanc
82274,35.0,87,25.0,0.19,Malbec
82275,39.0,87,25.0,0.1,Bordeaux-style White Blend
82276,32.0,87,36.78122437966355,-0.14,Pinot Noir
82277,32.0,87,36.78122437966355,0.32,Grüner Veltliner
82278,39.0,87,30.0,0.4,Cabernet Sauvignon
82279,39.0,87,45.0,0.25,Cabernet Sauvignon
82280,39.0,87,20.0,0.15,Cabernet Sauvignon
82281,38.0,87,15.0,0.18,Bordeaux-style Red Blend
82282,38.0,87,14.0,0.2,Bordeaux-style White Blend
82283,38.0,87,15.0,0.28,Bordeaux-style Red Blend
82284,38.0,87,18.0,0.05,Bordeaux-style Red Blend
82285,39.0,87,16.0,0.04,Chardonnay
82286,35.0,87,16.0,0.13,Pinot Noir
82287,39.0,87,32.0,0.27,Bordeaux-style Red Blend
82288,39.0,87,40.0,0.24,Cabernet Sauvignon
82289,39.0,87,60.0,0.25,Red Blend
82290,35.0,87,17.0,-0.11,Syrah
82291,39.0,87,32.0,0.27,Pinot Noir
82292,39.0,87,12.0,0.0,Zinfandel
82293,39.0,87,40.0,0.17,Bordeaux-style Red Blend
82294,38.0,93,140.0,-0.04,Malbec
82295,39.0,93,85.0,0.02,Cabernet Sauvignon
82296,38.0,93,36.78122437966355,0.48,Gewürztraminer
82297,39.0,93,35.0,0.12,Merlot
82298,39.0,93,48.0,0.03,Syrah
82299,38.0,93,36.78122437966355,0.43,Chardonnay
82300,38.0,93,105.0,0.12,Pinot Noir
82301,39.0,93,58.0,0.32,Pinot Noir
82302,38.0,93,140.0,0.14,Malbec
82303,39.0,93,65.0,0.38,Sparkling Blend
82304,39.0,93,85.0,0.17,Cabernet Sauvignon
82305,33.0,93,50.0,0.11,Malbec
82306,39.0,93,65.0,-0.09,Bordeaux-style Red Blend
82307,37.0,93,175.0,0.08,Red Blend
82308,39.0,93,60.0,-0.02,Red Blend
82309,39.0,93,45.0,0.27,Pinot Noir
82310,39.0,93,30.0,0.17,Merlot
82311,38.0,93,35.0,0.3,Rhône-style Red Blend
82312,39.0,93,80.0,0.28,Pinot Noir
82313,39.0,93,75.0,0.4,Pinot Noir
82314,39.0,93,100.0,-0.09,Bordeaux-style Red Blend
82315,39.0,93,150.0,0.2,Bordeaux-style Red Blend
82316,38.0,93,34.0,0.37,Gewürztraminer
82317,36.0,90,25.0,-0.01,Portuguese Red
82318,39.0,90,49.0,-0.05,Pinot Noir
82319,39.0,90,70.0,0.33,Pinot Noir
82320,33.0,90,18.0,0.19,Malbec
82321,39.0,90,55.0,0.01,Red Blend
82322,39.0,90,40.0,0.16,Merlot
82323,39.0,90,34.0,-0.08,Zinfandel
82324,31.0,90,16.0,0.31,Riesling
82325,36.0,90,34.0,0.14,Syrah
82326,36.0,90,23.0,-0.03,Sauvignon Blanc
82327,36.0,90,16.0,0.32,Portuguese Red
82328,36.0,90,13.0,-0.08,Portuguese Red
82329,27.0,90,17.0,0.38,Merlot
82330,31.0,90,20.0,0.11,Riesling
82331,38.0,90,19.0,0.01,Pinot Gris
82332,38.0,90,54.0,0.05,Riesling
82333,38.0,90,44.0,0.27,Pinot Gris
82334,38.0,90,31.0,0.33,Riesling
82335,39.0,90,17.0,0.04,Sauvignon Blanc
82336,31.0,90,35.0,0.28,Riesling
82337,39.0,90,48.0,0.3,Pinot Noir
82338,38.0,90,40.0,0.37,Pinot Gris
82339,37.0,90,24.0,0.12,White Blend
82340,39.0,91,21.0,0.12,Sauvignon Blanc
82341,39.0,91,30.0,0.17,Syrah
82342,39.0,91,35.0,0.22,Cabernet Sauvignon
82343,39.0,91,55.0,0.28,Cabernet Sauvignon
82344,39.0,91,80.0,0.09,Cabernet Sauvignon
82345,39.0,91,34.0,0.08,Pinot Noir
82346,39.0,91,80.0,-0.09,Cabernet Sauvignon
82347,39.0,91,35.0,0.19,Pinot Noir
82348,38.0,91,57.0,-0.02,Syrah
82349,39.0,91,25.0,0.21,Syrah
82350,39.0,91,25.0,0.11,Cabernet Sauvignon
82351,39.0,91,45.0,0.06,Cabernet Sauvignon
82352,39.0,91,40.0,0.31,Syrah
82353,38.0,91,65.0,0.45,Pinot Noir
82354,39.0,91,44.0,-0.1,Pinot Noir
82355,37.0,91,20.0,-0.03,Red Blend
82356,39.0,91,48.0,0.2,Bordeaux-style Red Blend
82357,37.0,91,36.78122437966355,0.13,Sangiovese
82358,37.0,91,50.0,-0.12,Sangiovese
82359,39.0,91,70.0,-0.3,Red Blend
82360,38.0,91,16.0,-0.04,Sauvignon Blanc
82361,38.0,91,40.0,0.16,Sauvignon Blanc
82362,38.0,91,30.0,0.19,Sauvignon Blanc
82363,38.0,91,25.0,0.7,Pinot Noir
82364,38.0,91,104.0,-0.05,Pinot Noir
82365,39.0,91,42.0,0.35,Chardonnay
82366,39.0,91,50.0,0.1,Pinot Noir
82367,39.0,90,30.0,0.27,Red Blend
82368,38.0,90,61.0,0.31,Syrah
82369,39.0,90,150.0,0.12,Cabernet Sauvignon
82370,36.0,90,36.78122437966355,0.32,Portuguese Red
82371,33.0,90,28.0,-0.02,Red Blend
82372,36.0,90,24.0,-0.07,Portuguese Red
82373,27.0,90,60.0,0.25,Red Blend
82374,36.0,90,23.0,0.01,Portuguese Red
82375,37.0,90,195.0,0.05,Sangiovese
82376,39.0,90,14.0,0.02,Riesling
82377,38.0,90,12.0,0.17,Bordeaux-style Red Blend
82378,38.0,90,12.0,0.02,Bordeaux-style White Blend
82379,39.0,90,24.0,0.02,Rosé
82380,39.0,90,45.0,0.14,Chardonnay
82381,37.0,90,100.0,0.06,Sangiovese
82382,39.0,90,65.0,0.05,Red Blend
82383,37.0,90,132.0,-0.14,Sangiovese
82384,39.0,90,25.0,0.06,Cabernet Franc
82385,28.0,90,17.0,0.31,Sauvignon Blanc
82386,39.0,90,26.0,0.46,Cabernet Sauvignon
82387,39.0,90,65.0,-0.02,Cabernet Sauvignon
82388,39.0,90,45.0,0.1,Chardonnay
82389,34.0,87,34.0,0.05,Red Blend
82390,39.0,87,26.0,-0.18,Zinfandel
82391,39.0,87,17.0,0.08,Riesling
82392,37.0,87,19.0,0.4,Sangiovese
82393,39.0,87,35.0,0.1,Chardonnay
82394,32.0,87,36.78122437966355,0.02,Pinot Noir
82395,34.0,87,18.0,0.05,White Blend
82396,39.0,87,30.0,0.12,Pinot Noir
82397,33.0,87,15.0,0.05,Malbec
82398,39.0,87,38.0,0.04,Sparkling Blend
82399,39.0,87,32.0,0.17,Red Blend
82400,33.0,87,34.0,-0.04,Malbec
82401,37.0,87,10.0,0.33,White Blend
82402,37.0,87,25.0,0.08,Red Blend
82403,39.0,87,28.0,0.33,Merlot
82404,34.0,87,10.0,-0.07,Tempranillo
82405,37.0,87,19.0,0.0,White Blend
82406,37.0,87,15.0,0.18,Pinot Grigio
82407,37.0,87,15.0,0.23,Red Blend
82408,34.0,87,14.0,0.31,Tempranillo
82409,31.0,87,18.0,0.32,Riesling
82410,37.0,87,18.0,-0.02,Red Blend
82411,38.0,87,10.0,0.19,Bordeaux-style Red Blend
82412,38.0,87,37.0,0.01,Bordeaux-style Red Blend
82413,38.0,87,15.0,-0.01,Bordeaux-style Red Blend
82414,37.0,87,36.78122437966355,-0.17,Syrah
82415,39.0,88,20.0,0.12,Pinot Noir
82416,39.0,88,32.0,0.27,Cabernet Franc
82417,32.0,88,36.78122437966355,0.17,Grüner Veltliner
82418,21.0,88,36.78122437966355,0.36,White Blend
82419,37.0,88,25.0,0.04,Red Blend
82420,37.0,88,25.0,0.28,Merlot
82421,39.0,88,48.0,0.21,Bordeaux-style Red Blend
82422,34.0,88,59.0,-0.01,Red Blend
82423,39.0,88,16.0,0.26,Riesling
82424,39.0,88,30.0,0.16,White Blend
82425,39.0,88,26.0,0.07,Merlot
82426,39.0,88,28.0,0.07,Red Blend
82427,39.0,88,32.0,0.09,Cabernet Sauvignon
82428,37.0,88,18.0,0.19,Sangiovese
82429,39.0,88,40.0,-0.5,Cabernet Sauvignon
82430,37.0,88,25.0,-0.05,Red Blend
82431,32.0,88,18.0,0.23,Grüner Veltliner
82432,39.0,88,30.0,0.01,Syrah
82433,39.0,88,38.0,0.28,Merlot
82434,39.0,88,45.0,0.02,Cabernet Sauvignon
82435,39.0,88,125.0,0.09,Cabernet Sauvignon
82436,39.0,84,9.0,0.35,Riesling
82437,38.0,83,36.78122437966355,0.12,Pinot Noir
82438,38.0,83,28.0,-0.05,Rosé
82439,39.0,83,10.0,-0.05,Red Blend
82440,39.0,83,30.0,0.15,Zinfandel
82441,34.0,83,10.0,-0.07,Rosé
82442,33.0,83,28.0,-0.22,Red Blend
82443,39.0,83,32.0,-0.2,Sauvignon Blanc
82444,39.0,83,9.0,0.47,Gewürztraminer
82445,39.0,83,35.0,0.12,Zinfandel
82446,39.0,83,15.0,0.07,Cabernet Sauvignon
82447,39.0,83,22.0,0.08,White Blend
82448,39.0,82,18.0,-0.08,Sauvignon Blanc
82449,39.0,82,20.0,0.02,Chardonnay
82450,39.0,82,50.0,0.1,Pinot Noir
82451,39.0,93,65.0,0.14,Pinot Noir
82452,33.0,93,40.0,0.09,Malbec
82453,34.0,93,136.0,0.33,Red Blend
82454,39.0,93,55.0,0.32,Pinot Noir
82455,39.0,93,125.0,0.19,Bordeaux-style Red Blend
82456,39.0,93,85.0,-0.02,Cabernet Sauvignon
82457,39.0,93,60.0,0.15,Pinot Noir
82458,39.0,93,60.0,0.14,Pinot Noir
82459,39.0,93,60.0,0.41,Pinot Noir
82460,38.0,93,50.0,0.17,Rosé
82461,39.0,93,45.0,0.36,Sauvignon Blanc
82462,39.0,93,36.78122437966355,0.22,Syrah
82463,39.0,93,32.0,0.17,Syrah
82464,32.0,93,36.78122437966355,0.7,Pinot Noir
82465,32.0,93,36.78122437966355,0.17,Grüner Veltliner
82466,39.0,93,32.0,0.32,Malbec
82467,32.0,93,27.0,0.17,Pinot Noir
82468,34.0,93,91.0,0.26,Red Blend
82469,39.0,93,58.0,0.14,Chardonnay
82470,39.0,93,60.0,0.3,Pinot Noir
82471,39.0,93,37.0,0.41,Pinot Noir
82472,38.0,93,52.0,0.07,Rosé
82473,39.0,93,60.0,0.22,Syrah
82474,39.0,93,40.0,0.19,Syrah
82475,30.0,93,33.0,0.16,Sauvignon Blanc
82476,39.0,92,29.0,0.29,Pinot Noir
82477,39.0,88,38.0,0.18,Chardonnay
82478,39.0,88,25.0,0.34,Chardonnay
82479,39.0,88,50.0,0.33,Cabernet Franc
82480,38.0,88,12.0,-0.03,Syrah
82481,39.0,88,24.0,0.07,Sauvignon Blanc
82482,39.0,88,20.0,0.1,Red Blend
82483,39.0,88,22.0,-0.02,Pinot Noir
82484,39.0,88,23.0,0.18,Syrah
82485,39.0,88,20.0,0.06,Pinot Noir
82486,39.0,88,25.0,0.0,Zinfandel
82487,39.0,88,62.0,0.18,Chardonnay
82488,39.0,88,40.0,0.0,Chardonnay
82489,37.0,88,29.0,0.17,Nebbiolo
82490,39.0,88,23.0,0.15,Pinot Noir
82491,39.0,88,48.0,0.09,Merlot
82492,39.0,88,28.0,0.14,Chardonnay
82493,39.0,88,48.0,0.38,Sauvignon Blanc
82494,38.0,88,13.0,0.13,Rhône-style Red Blend
82495,39.0,88,17.0,0.15,Rosé
82496,39.0,88,18.0,0.39,Sauvignon Blanc
82497,39.0,88,22.0,0.3,Cabernet Sauvignon
82498,39.0,88,28.0,0.4,Cabernet Sauvignon
82499,37.0,88,55.0,0.01,Nebbiolo
82500,38.0,88,12.0,0.12,Bordeaux-style Red Blend
82501,39.0,91,135.0,0.11,Bordeaux-style Red Blend
82502,39.0,91,47.0,0.01,Zinfandel
82503,39.0,91,44.0,0.23,Syrah
82504,36.0,91,18.0,0.37,Portuguese White
82505,37.0,91,60.0,0.1,Nebbiolo
82506,39.0,91,39.0,-0.09,Pinot Noir
82507,38.0,91,40.0,0.08,Chardonnay
82508,38.0,91,90.0,-0.02,Pinot Noir
82509,38.0,91,90.0,0.31,Chardonnay
82510,38.0,91,60.0,0.28,Pinot Noir
82511,38.0,91,72.0,-0.05,Chardonnay
82512,36.0,91,19.0,0.18,Portuguese Red
82513,39.0,91,50.0,-0.19,Cabernet Sauvignon
82514,37.0,91,35.0,0.04,Nebbiolo
82515,37.0,91,66.0,0.03,Nebbiolo
82516,39.0,91,34.0,0.12,Pinot Noir
82517,31.0,91,27.0,0.4,Riesling
82518,27.0,91,60.0,0.08,Red Blend
82519,38.0,91,38.0,0.27,Chardonnay
82520,39.0,91,65.0,0.22,Sparkling Blend
82521,33.0,91,40.0,0.26,Cabernet Franc
82522,33.0,91,26.0,0.13,Malbec
82523,33.0,91,100.0,0.11,Malbec
82524,33.0,91,45.0,-0.05,Cabernet Sauvignon
82525,31.0,91,27.0,0.08,Riesling
82526,39.0,91,48.0,0.02,Pinot Noir
82527,31.0,90,15.0,0.1,Riesling
82528,38.0,86,36.78122437966355,-0.09,Bordeaux-style Red Blend
82529,38.0,86,25.0,-0.09,Bordeaux-style Red Blend
82530,38.0,86,18.0,0.21,Bordeaux-style Red Blend
82531,38.0,86,19.0,-0.14,Bordeaux-style Red Blend
82532,39.0,86,11.0,0.02,Chardonnay
82533,35.0,86,19.0,0.16,Cabernet Sauvignon
82534,38.0,86,16.0,-0.05,Bordeaux-style Red Blend
82535,39.0,86,15.0,0.27,Riesling
82536,39.0,86,19.0,0.24,White Blend
82537,38.0,86,20.0,0.39,Bordeaux-style Red Blend
82538,35.0,86,15.0,-0.08,Cabernet Sauvignon
82539,39.0,86,35.0,-0.03,Chardonnay
82540,35.0,86,25.0,-0.06,Pinot Noir
82541,39.0,86,26.0,0.32,Riesling
82542,39.0,86,20.0,0.27,Riesling
82543,39.0,86,15.0,0.16,Grüner Veltliner
82544,30.0,86,13.0,0.08,Sauvignon Blanc
82545,35.0,86,12.0,-0.04,Cabernet Sauvignon
82546,39.0,86,28.0,0.15,Cabernet Sauvignon
82547,39.0,86,27.0,-0.04,Cabernet Sauvignon
82548,39.0,87,21.0,0.33,Rosé
82549,39.0,87,28.0,-0.05,Syrah
82550,39.0,87,17.0,0.19,Pinot Gris
82551,36.0,87,10.0,0.32,Portuguese Red
82552,39.0,87,13.0,0.36,Pinot Noir
82553,38.0,87,15.0,0.35,Bordeaux-style White Blend
82554,35.0,87,15.0,-0.12,Sauvignon Blanc
